region,subj,item,rpdur,tgdur,totfixdur,gbck,gdur,rr,rrdur,quan_cond,typic_cond,interf_cond,subj_cond,obj_cond,cond,quants,typic,interf
8,40,1,460,460,708,2,460,1,248,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,40,21,924,924,924,2,924,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,40,5,512,512,834,2,512,1,322,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,40,8,326,326,326,2,326,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,40,7,848,848,1262,2,848,1,414,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,40,12,686,686,686,2,686,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,40,11,614,614,1486,2,614,1,872,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,40,17,0,0,1644,0,0,1,1644,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,40,2,542,542,542,2,542,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,40,30,578,578,874,2,578,1,296,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,40,27,1180,1180,1180,2,1180,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,40,28,626,626,752,2,626,1,126,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,40,16,426,426,426,2,426,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,40,32,776,776,1360,2,776,1,584,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,40,22,376,376,376,2,376,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,40,10,566,566,566,2,566,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,40,20,472,472,554,2,472,1,82,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,40,29,670,670,1042,2,670,1,372,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,40,26,288,288,288,2,288,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,40,3,202,202,610,2,202,1,408,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,47,21,318,318,638,2,318,1,320,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,47,32,398,398,398,2,398,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,47,7,334,334,334,2,334,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,47,15,394,394,394,2,394,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,47,9,186,186,186,2,186,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,47,25,660,660,660,2,660,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,47,27,616,616,616,2,616,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,47,19,762,762,762,2,762,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,47,16,378,378,378,2,378,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,47,22,192,192,192,2,192,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,47,11,878,878,878,2,878,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,47,10,758,758,758,2,758,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,47,26,356,356,356,2,356,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,47,4,362,362,362,2,362,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,47,23,364,364,364,2,364,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,47,8,440,440,440,2,440,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,47,20,462,462,462,2,462,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,47,28,162,162,162,2,162,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,47,5,658,382,382,1,382,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,47,31,172,172,172,2,172,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,47,2,144,144,144,2,144,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,47,29,356,356,356,2,356,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,47,1,142,142,386,2,142,1,244,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,47,18,346,346,346,2,346,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,47,17,0,0,0,0,0,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,47,6,360,360,360,2,360,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,47,3,182,182,182,2,182,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,47,12,148,148,148,2,148,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,47,13,164,164,164,2,164,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,47,30,540,540,540,2,540,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
